name,sourcefile,cloneof,year,manufacturer,status
gunnrose,aristmk4.cpp,,1993,Aristocrat,preliminary
gunpey,gunpey.cpp,,2000,Banpresto,preliminary
gunsmoke,gunsmoke.cpp,,1985,Capcom,good
gunsmokeb,gunsmoke.cpp,gunsmoke,1985,bootleg,good
gunsmokej,gunsmoke.cpp,gunsmoke,1985,Capcom,good
gunsmokeu,gunsmoke.cpp,gunsmoke,1986,Capcom (Romstar license),good
gunsmokeua,gunsmoke.cpp,gunsmoke,1985,Capcom (Romstar license),good
gunsmokeub,gunsmoke.cpp,gunsmoke,1986,Capcom (Romstar license),good
gunsur2,naomi.cpp,,2001,Capcom / Namco,preliminary
gunsur2j,naomi.cpp,gunsur2,2001,Capcom / Namco,preliminary
gunwars,namcos23.cpp,,1998,Namco,preliminary
gunwarsa,namcos23.cpp,gunwars,1998,Namco,preliminary
gururin,neogeo_noslot.cpp,,1994,Face,good
gussun,m90.cpp,riskchal,1993,Irem,good
gutangtn,rallyx.cpp,locomotn,1982,Konami (Sega license),good
guts,eprom.cpp,,1989,Atari Games,good
gutsn,suprnova.cpp,,2000,Kaneko / Kouyousha,imperfect
guttangt,galaxold.cpp,locomotn,1982,bootleg (Recreativos Franco?),preliminary
guwange,cave.cpp,,1999,Cave (Atlus license),good
guwanges,cave.cpp,guwange,1999,Cave (Atlus license),good
guzzler,cclimber.cpp,,1983,Tehkan,good
guzzlers,cclimber.cpp,guzzler,1983,Tehkan,good
gvrxpsup,globalvr.cpp,,2002,Global VR,preliminary
gvrxpsys,globalvr.cpp,,2001,Global VR,preliminary
gw_l1,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gw_l2,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gw_l3,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gw_l5,wpc_flip2.cpp,,1992,Williams,preliminary
gw_p7,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gw_pb,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gw_pc,wpc_flip2.cpp,gw_l5,1992,Williams,preliminary
gwar,snk.cpp,,1987,SNK,good
gwara,snk.cpp,gwar,1987,SNK,good
gwarb,snk.cpp,gwar,1987,bootleg,good
gwarfare,gp_2.cpp,,1981,Game Plan,preliminary
gwarj,snk.cpp,gwar,1987,SNK,good
gwarrior,nemesis.cpp,,1985,Konami,good
gwing2,naomi.cpp,,2000,Takumi / Capcom,preliminary
gwinggen,taitotx.cpp,,2004,Takumi Corporation,preliminary
gwnf,prestige.cpp,,1999,VTech,preliminary
gx4000,amstrad.cpp,,1990,Amstrad plc,good
gypmagic,konendev.cpp,,200?,Konami,preliminary
gypsyjug,meadows.cpp,,1978,"Meadows Games, Inc.",imperfect
gyrodine,kyugo.cpp,,1984,Crux,good
gyrodinet,kyugo.cpp,gyrodine,1984,Crux (Taito Corporation license),good
gyruss,gyruss.cpp,,1983,Konami,good
gyrussb,gyruss.cpp,gyruss,1983,bootleg?,good
gyrussce,gyruss.cpp,gyruss,1983,Konami (Centuri license),good
h19,h19.cpp,,1978,Heath Inc,preliminary
h21,vc4000.cpp,,1982,TRQ,imperfect
h2hbaseb,hh_tms1k.cpp,,1980,Coleco,good
h2hfootb,hh_tms1k.cpp,,1980,Coleco,good
h8,h8.cpp,,1977,"Heath, Inc.",preliminary
h89,h89.cpp,,1979,Heath Inc,preliminary
hachamf,nmk16.cpp,,1991,NMK,preliminary
hachamfb,nmk16.cpp,hachamf,1991,bootleg,good
hacher,astrcorp.cpp,winbingo,2005?,bootleg (Gametron),preliminary
hachoo,megasys1.cpp,,1989,Jaleco,good
haekaka,sigmab98.cpp,,2001,Sammy,good
hal21,snk.cpp,,1985,SNK,good
hal21j,snk.cpp,hal21,1985,SNK,good
halley,jp.cpp,,1986,Juegos Populares,preliminary
halley87,halleys.cpp,halleys,1986,Taito Corporation,imperfect
halleya,jp.cpp,halley,1986,Juegos Populares,preliminary
halleycj,halleys.cpp,halleys,1986,Taito Corporation,imperfect
halleys,halleys.cpp,,1986,Taito America Corporation (Coin-It license),imperfect
halleysc,halleys.cpp,halleys,1986,Taito Corporation,imperfect
hamaway,segas18.cpp,,1991,Sega / Santos,good
hammer,midas.cpp,,2000,Andamiro,good
hanaawas,hanaawas.cpp,,1982,"Seta Kikaku, Ltd.",good
hanagumi,stv.cpp,,1997,Sega,imperfect
hanakanz,ddenlovr.cpp,,1996,Dynax,good
hanamai,dynax.cpp,hnkochou,1988,Dynax,good
hanamomb,nbmj8891.cpp,hanamomo,1988,Nichibutsu,good
hanamomo,nbmj8891.cpp,,1988,Nichibutsu,good
hanaoji,nbmj8891.cpp,,1991,Nichibutsu,good
hanaojia,nbmj8891.cpp,hanaoji,1991,Nichibutsu,good
hanaroku,albazc.cpp,,1988,Alba,imperfect
hanayara,dynax.cpp,,1991,Dynax,good
hangly,pacman.cpp,puckman,1981,hack,good
hangly2,pacman.cpp,puckman,1981,hack,good
hangly3,pacman.cpp,puckman,1981,hack,good
hangman,statriv2.cpp,,1984,Status Games,good
hangon,segahang.cpp,,1985,Sega,good
hangon1,segahang.cpp,hangon,1985,Sega,good
hangon2,segahang.cpp,hangon,1985,Sega,good
hangonjr,segae.cpp,,1985,Sega,good
hangplt,gticlub.cpp,,1997,Konami,imperfect
hangpltu,gticlub.cpp,hangplt,1997,Konami,imperfect
hanihac,arcadia.cpp,arcadia,1982,Hanimex,imperfect
happy6,pgm.cpp,,2004,IGS,imperfect
happy6101,pgm.cpp,happy6,2004,IGS,imperfect
hapytour,ghosteo.cpp,,2005,GAV Company,imperfect
hardbody,by6803.cpp,,1987,Bally,preliminary
hardbodyg,by6803.cpp,hardbody,1987,Bally,preliminary
harddriv,harddriv.cpp,,1988,Atari Games,good
harddriv1,harddriv.cpp,harddriv,1988,Atari Games,good
harddriv2,harddriv.cpp,harddriv,1988,Atari Games,good
harddriv3,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb5,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb6,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivc,harddriv.cpp,harddriv,1990,Atari Games,good
harddrivc1,harddriv.cpp,harddriv,1990,Atari Games,good
harddrivcb,harddriv.cpp,harddriv,1990,Atari Games,good
harddrivcg,harddriv.cpp,harddriv,1990,Atari Games,good
harddrivg,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivg4,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivj,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivj6,harddriv.cpp,harddriv,1988,Atari Games,good
harddunk,segas32.cpp,,1994,Sega,imperfect
harddunkj,segas32.cpp,harddunk,1994,Sega,imperfect
hardhat,exidy.cpp,,1982,Exidy,good
hardhea2,suna8.cpp,,1991,SunA,good
hardhea2b,suna8.cpp,hardhea2,1991,SunA,preliminary
hardhead,suna8.cpp,,1988,SunA,good
hardheadb,suna8.cpp,hardhead,1988,bootleg,good
hardheadb2,suna8.cpp,hardhead,1988,bootleg,preliminary
hardyard,itech32.cpp,,1993,Strata/Incredible Technologies,good
hardyard10,itech32.cpp,hardyard,1993,Strata/Incredible Technologies,good
harem,scramble.cpp,,1983,I.G.R.,good
haremchl,cubo.cpp,,1995,CD Express,imperfect
harl_a10,whitestar.cpp,harl_a13,1999,Sega,preliminary
harl_a13,whitestar.cpp,,1999,Sega,preliminary
harl_a18,whitestar.cpp,harl_a40,2003,Stern,preliminary
harl_a30,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_a40,whitestar.cpp,,2004,Stern,preliminary
harl_f13,whitestar.cpp,harl_a13,1999,Sega,preliminary
harl_f18,whitestar.cpp,harl_a40,2003,Stern,preliminary
harl_f30,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_f40,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_g13,whitestar.cpp,harl_a13,1999,Sega,preliminary
harl_g18,whitestar.cpp,harl_a40,2003,Stern,preliminary
harl_g30,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_g40,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_i13,whitestar.cpp,harl_a13,1999,Sega,preliminary
harl_i18,whitestar.cpp,harl_a40,2003,Stern,preliminary
harl_i30,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_i40,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_l13,whitestar.cpp,harl_a13,1999,Sega,preliminary
harl_l18,whitestar.cpp,harl_a40,2003,Stern,preliminary
harl_l30,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_l40,whitestar.cpp,harl_a40,2004,Stern,preliminary
harl_u13,whitestar.cpp,harl_a13,1999,Sega,preliminary
harley,model3.cpp,,1997,Sega,preliminary
harleya,model3.cpp,harley,1997,Sega,preliminary
harriet,harriet.cpp,,1990,Quantel,preliminary
hasamu,m90.cpp,,1991,Irem,good
hatena,mitchell.cpp,,1990,Capcom,good
hatris,pipedrm.cpp,,1990,Video System Co.,good
hatrisj,pipedrm.cpp,hatris,1990,Video System Co.,good
hattrick,balsente.cpp,,1984,Bally/Sente,good
haunthig,igs_m027.cpp,,200?,IGS,preliminary
hawaii,astropc.cpp,,2002,Astro,preliminary
hawkman,taito.cpp,,1982,Taito do Brasil,preliminary
hawkman1,taito.cpp,hawkman,1982,Taito do Brasil,preliminary
hayaosi1,megasys1.cpp,,1993,Jaleco,imperfect
hayaosi2,ms32.cpp,,1994,Jaleco,imperfect
hayaosi3,ms32.cpp,,1994,Jaleco,imperfect
hb10,msx.cpp,hb10p,198?,Sony,good
hb101p,msx.cpp,,1984,Sony,good
hb10p,msx.cpp,,1985,Sony,good
hb201,msx.cpp,hb201p,1985,Sony,good
hb201p,msx.cpp,,1985,Sony,good
hb20p,msx.cpp,,1985,Sony,good
hb501p,msx.cpp,,1984,Sony,good
hb55,msx.cpp,hb55p,1983,Sony,good
hb55d,msx.cpp,hb55p,1983,Sony,good
hb55p,msx.cpp,,1983,Sony,good
hb701fd,msx.cpp,,1984,Sony,good
hb75d,msx.cpp,hb75p,1983,Sony,good
hb75p,msx.cpp,,1983,Sony,good
hb_bar7,pluto5.cpp,,200?,Fairgames,preliminary
hb_bar7a,pluto5.cpp,hb_bar7,200?,Fairgames,preliminary
hb_bigx,pluto5.cpp,,200?,JPM,preliminary
hb_bigxa,pluto5.cpp,hb_bigx,200?,JPM,preliminary
hb_bigxb,pluto5.cpp,hb_bigx,200?,JPM,preliminary
hb_bigxc,pluto5.cpp,hb_bigx,200?,JPM,preliminary
hb_bigxd,pluto5.cpp,hb_bigx,200?,JPM,preliminary
hb_cashc,pluto5.cpp,,200?,Qps,preliminary
hb_cashca,pluto5.cpp,hb_cashc,200?,Qps,preliminary
hb_cashcb,pluto5.cpp,hb_cashc,200?,Qps,preliminary
hb_cashx,pluto5.cpp,,200?,Fairgames,preliminary
hb_cashxa,pluto5.cpp,hb_cashx,200?,Fairgames,preliminary
hb_ccow,pluto5.cpp,,200?,Qps,preliminary
hb_ccowa,pluto5.cpp,hb_ccow,200?,Qps,preliminary
hb_ccowb,pluto5.cpp,hb_ccow,200?,Qps,preliminary
hb_cr,pluto5.cpp,,200?,Qps,preliminary
hb_cra,pluto5.cpp,hb_cr,200?,Qps,preliminary
hb_crb,pluto5.cpp,hb_cr,200?,Qps,preliminary
hb_cwf,pluto5.cpp,,200?,Fairgames,preliminary
hb_cwfa,pluto5.cpp,hb_cwf,200?,Fairgames,preliminary
hb_dac,pluto5.cpp,,200?,Qps,preliminary
hb_daca,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacb,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacc,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacd,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dace,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacf,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacg,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_dacz,pluto5.cpp,hb_dac,200?,Qps,preliminary
hb_frtcl,pluto5.cpp,,200?,Qps,preliminary
hb_frtcla,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclb,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclc,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtcld,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtcle,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclf,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclg,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclh,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtcli,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclj,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclk,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtcll,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtclm,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_frtcln,pluto5.cpp,hb_frtcl,200?,Qps,preliminary
hb_gldpl,pluto5.cpp,,200?,Qps / Mazooma,preliminary
hb_gldpla,pluto5.cpp,hb_gldpl,200?,Qps / Mazooma,preliminary
hb_gldwn,pluto5.cpp,,200?,Fairgames,preliminary
hb_gldwna,pluto5.cpp,hb_gldwn,200?,Fairgames,preliminary
hb_gpal,pluto5.cpp,,200?,Qps,preliminary
hb_gpala,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpalb,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpalc,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpald,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpale,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpalf,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpalg,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpalh,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_gpali,pluto5.cpp,hb_gpal,200?,Qps,preliminary
hb_hotst,pluto5.cpp,,200?,JPM?,preliminary
hb_hotsta,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotstb,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotstc,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotstd,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotste,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotstf,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotstg,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_hotsth,pluto5.cpp,hb_hotst,200?,JPM?,preliminary
hb_jailb,pluto5.cpp,,200?,Qps,preliminary
hb_jailba,pluto5.cpp,hb_jailb,200?,Qps,preliminary
hb_jkrwl,pluto5.cpp,,200?,Fairgames,preliminary
hb_jkrwla,pluto5.cpp,hb_jkrwl,200?,Fairgames,preliminary
hb_medal,pluto5.cpp,,200?,Qps,preliminary
hb_mrmon,pluto5.cpp,,200?,Qps,preliminary
hb_mrmona,pluto5.cpp,hb_mrmon,200?,Qps,preliminary
hb_mrmonb,pluto5.cpp,hb_mrmon,200?,Qps,preliminary
hb_mrmonc,pluto5.cpp,hb_mrmon,200?,Qps,preliminary
hb_rckrl,pluto5.cpp,,200?,Qps,preliminary
hb_rckrla,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrlb,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrlc,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrld,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrle,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrlf,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rckrlg,pluto5.cpp,hb_rckrl,200?,Qps,preliminary
hb_rhv,pluto5.cpp,,200?,Qps,preliminary
hb_rhva,pluto5.cpp,hb_rhv,200?,Qps,preliminary
hb_ringb,pluto5.cpp,,200?,JPM,preliminary
hb_ringba,pluto5.cpp,hb_ringb,200?,JPM,preliminary
hb_ringbb,pluto5.cpp,hb_ringb,200?,JPM,preliminary
hb_ringbc,pluto5.cpp,hb_ringb,200?,JPM,preliminary
hb_ringbd,pluto5.cpp,hb_ringb,200?,JPM,preliminary
hb_ringbe,pluto5.cpp,hb_ringb,200?,JPM,preliminary
hb_ydd,pluto5.cpp,,200?,Qps,preliminary
hb_ydda,pluto5.cpp,hb_ydd,200?,Qps,preliminary
hbarrel,dec0.cpp,,1987,Data East USA,good
hbarrelw,dec0.cpp,hbarrel,1987,Data East Corporation,good
hbf1,msx.cpp,,1986,Sony,preliminary
hbf12,msx.cpp,,1987,Sony,preliminary
hbf1xd,msx.cpp,,1987,Sony,good
hbf1xdj,msx.cpp,,1988,Sony,good
hbf1xdm2,msx.cpp,,1988,Sony,good
hbf1xv,msx.cpp,,1989,Sony,good
hbf5,msx.cpp,,19??,Sony,good
hbf500,msx.cpp,hbf500p,1986,Sony,good
hbf500f,msx.cpp,hbf500p,198?,Sony,good
hbf500p,msx.cpp,,1985,Sony,good
hbf700d,msx.cpp,hbf700p,1985,Sony,good
hbf700f,msx.cpp,hbf700p,1985,Sony,good
hbf700p,msx.cpp,,1985,Sony,good
hbf700s,msx.cpp,hbf700p,1985,Sony,good
hbf900,msx.cpp,hbf900a,1986,Sony,good
hbf900a,msx.cpp,,1986,Sony,good
hbf9p,msx.cpp,,1985,Sony,good
hbf9pr,msx.cpp,hbf9p,19??,Sony,preliminary
hbf9s,msx.cpp,hbf9p,1985,Sony,good
hbf9sp,msx.cpp,,19??,Sony,good
hbg900ap,msx.cpp,hbg900p,1986,Sony,good
hbg900p,msx.cpp,,1986,Sony,good
hc128,spec128.cpp,spec128,1991,ICE-Felix,good
hc2000,spec128.cpp,spec128,1992,ICE-Felix,preliminary
hc5,msx.cpp,hc7,198?,Victor,good
hc6,msx.cpp,hc7,198?,Victor,good
hc7,msx.cpp,,198?,Victor,good
hc85,spectrum.cpp,spectrum,1985,ICE-Felix,good
hc88,spectrum.cpp,spectrum,1988,ICE-Felix,preliminary
hc90,spectrum.cpp,spectrum,1990,ICE-Felix,good
hc91,spectrum.cpp,spectrum,1991,ICE-Felix,good
hcastle,hcastle.cpp,,1988,Konami,good
hcastlee,hcastle.cpp,hcastle,1988,Konami,good
hcastlek,hcastle.cpp,hcastle,1988,Konami,good
hcrash,nemesis.cpp,,1987,Konami,good
hcrashc,nemesis.cpp,hcrash,1987,Konami,good
hd_l1,wpc_an.cpp,hd_l3,1991,Bally,preliminary
hd_l3,wpc_an.cpp,,1991,Bally,preliminary
hdrivair,harddriv.cpp,,1993,Atari Games,imperfect
hdrivairp,harddriv.cpp,hdrivair,1993,Atari Games,preliminary
headon,vicdual.cpp,,1979,Gremlin,imperfect
headon1,vicdual.cpp,headon,1979,Gremlin,imperfect
headon2,vicdual.cpp,,1979,Sega,imperfect
headon2s,vicdual.cpp,headon2,1979,bootleg (Sidam),preliminary
headonb,headonb.cpp,headon,1979,bootleg (EFG Sanremo),preliminary
headoni,m10.cpp,,1979,Irem,preliminary
headonmz,vicdual.cpp,headon,1979,bootleg,good
headons,vicdual.cpp,headon,1979,bootleg (Sidam),imperfect
headonsa,vicdual.cpp,headon,1979,bootleg (Sidam),preliminary
heartatk,cvs.cpp,,1983,Century Electronics,imperfect
heartspd,allied.cpp,,1978,Allied Leisure,preliminary
heatbrl,legionna.cpp,,1992,TAD Corporation,preliminary
heatbrl2,legionna.cpp,heatbrl,1992,TAD Corporation,preliminary
heatbrle,legionna.cpp,heatbrl,1992,TAD Corporation (Electronic Devices license),preliminary
heatbrlo,legionna.cpp,heatbrl,1992,TAD Corporation,preliminary
heatbrlu,legionna.cpp,heatbrl,1992,TAD Corporation,preliminary
heatof11,konamim2.cpp,,1998,Konami,preliminary
heavymtl,rowamet.cpp,,198?,Rowamet,preliminary
heberpop,shangha3.cpp,,1994,Sunsoft / Atlus,good
hec2hr,hec2hrp.cpp,hec2hrp,1983,Micronique,imperfect
hec2hrp,hec2hrp.cpp,,1983,Micronique,imperfect
hec2hrx,hec2hrp.cpp,hec2hrp,1984,Micronique,imperfect
hec2mdhrx,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hec2mx40,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hec2mx80,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hector1,interact.cpp,interact,1983,Micronique,imperfect
hedpanic,esd16.cpp,,2000,ESD,good
hedpanicf,esd16.cpp,hedpanic,2000,ESD / Fuuki,good
hedpanico,esd16.cpp,hedpanic,1999,ESD,good
heiankyo,vicdual.cpp,,1979,Denki Onkyo,preliminary
helifire,n8080.cpp,,1980,Nintendo,imperfect
helifirea,n8080.cpp,helifire,1980,Nintendo,imperfect
hellfire,toaplan1.cpp,,1989,Toaplan (Taito license),good
hellfire1,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
hellfire1a,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
hellfire2a,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
hellngt,konamim2.cpp,evilngt,1998,Konami,preliminary
herbiedk,dkong.cpp,huncholy,1984,Century Electronics / Seatongrove Ltd,good
hercules,atari_s2.cpp,,1979,Atari,preliminary
hermit,blitz68k.cpp,,1995,Dugamex,preliminary
hero,cvs.cpp,,1984,Century Electronics / Seatongrove Ltd,imperfect
herodk,dkong.cpp,hero,1984,Seatongrove Ltd (Crown license),good
herodku,dkong.cpp,hero,1984,Seatongrove Ltd (Crown license),good
heuksun,crospang.cpp,,199?,Oksan / F2 System,good
hexa,arkanoid.cpp,,199?,D.R. Korea,imperfect
hexaa,arkanoid.cpp,hexa,199?,D.R. Korea,preliminary
hexagone,gts1.cpp,,1986,Christian Tabart,preliminary
hexion,hexion.cpp,,1992,Konami,good
hexionb,hexion.cpp,hexion,1992,bootleg (Impeuropex Corp.),good
hexpool,galaxold.cpp,racknrol,1986,Senko Industries (Shinkai Inc. license),good
hexpoola,galaxold.cpp,racknrol,1985,Senko Industries,good
hg_frd,hazelgr.cpp,,198?,Hazel Grove,preliminary
hginga,ddenlovr.cpp,,1994,Dynax,good
hgkairak,psikyo4.cpp,,1998,Psikyo,good
hglbtrtr,by35.cpp,,1979,Bally,preliminary
hgokbang,ddenlovr.cpp,hgokou,1995,Dynax,good
hgokou,ddenlovr.cpp,,1995,Dynax (Alba license),good
hh,gts80.cpp,,1982,Gottlieb,preliminary
hh_1,gts80.cpp,hh,1982,Gottlieb,preliminary
hharry,m72.cpp,,1990,Irem,good
hharryu,m72.cpp,hharry,1990,Irem America,good
hidctch2,eolith.cpp,,1999,Eolith,imperfect
hidctch2a,eolith.cpp,hidctch2,1999,Eolith,imperfect
hidctch3,eolith.cpp,,2000,Eolith,imperfect
hideseek,hideseek.cpp,,200?,<unknown>,preliminary
hidnc2k,eolith.cpp,,1999,Eolith,imperfect
hidnctch,eolith.cpp,,1998,Eolith,imperfect
higemaru,higemaru.cpp,,1984,Capcom,good
highsplt,n8080.cpp,,1979,Nintendo,good
highsplta,n8080.cpp,highsplt,1979,Nintendo,good
highspltb,n8080.cpp,highsplt,1979,Nintendo,good
hiimpact,midyunit.cpp,,1990,Williams,good
hiimpact1,midyunit.cpp,hiimpact,1990,Williams,good
hiimpact2,midyunit.cpp,hiimpact,1990,Williams,good
hiimpact3,midyunit.cpp,hiimpact,1990,Williams,good
hiimpact4,midyunit.cpp,hiimpact,1990,Williams,good
hiimpactp,midyunit.cpp,hiimpact,1990,Williams,good
hikaru,hikaru.cpp,,2000,Sega,preliminary
himesiki,himesiki.cpp,,1989,Hi-Soft,good
hipai,aleck64.cpp,,2003,Aruze / Seta,preliminary
hippodrm,dec0.cpp,,1989,Data East USA,good
hirol_fr,whitestar.cpp,hirolcas,2001,Stern,preliminary
hirol_gr,whitestar.cpp,hirolcas,2001,Stern,preliminary
hirol_gr_210,whitestar.cpp,hirolcas,2001,Stern,preliminary
hirol_it,whitestar.cpp,hirolcas,2001,Stern,preliminary
hirolcas,whitestar.cpp,,2001,Stern,preliminary
hirolcas_210,whitestar.cpp,hirolcas,2001,Stern,preliminary
hirolcat,whitestar.cpp,hirolcas,2001,Stern,preliminary
hironew,whitestar.cpp,hirolcas,2001,Stern,preliminary
hiryuken,shangkid.cpp,shangkid,1985,Taiyo (Taito license),good
hisaturn,saturn.cpp,saturn,1995,Hitachi,preliminary
hishouza,twincobr.cpp,fshark,1987,Toaplan / Taito Corporation,good
histryma,fitfight.cpp,,199?,bootleg,preliminary
hitice,taito_b.cpp,,1990,Taito Corporation (Williams license),imperfect
hiticej,taito_b.cpp,hitice,1990,Taito Corporation (licensed from Midway),imperfect
hitme,hitme.cpp,,1976,Ramtek,good
hitme1,hitme.cpp,hitme,1976,Ramtek,good
hitnmiss,exidy440.cpp,,1987,Exidy,good
hitnmiss2,exidy440.cpp,hitnmiss,1987,Exidy,good
hitpoker,hitpoker.cpp,,1997,Accept Ltd.,preliminary
hjingi,dynax.cpp,,1990,Dynax,good
hjingia,dynax.cpp,hjingi,1990,Dynax,good
hk68v10,hk68v10.cpp,,1985,Heurikon Corporation,good
hkagerou,ddenlovr.cpp,,1997,Nakanihon / Dynax,good
hldspin1,sfbonus.cpp,,2000,Amcoe,good
hldspin1dt,sfbonus.cpp,hldspin1,2000,Amcoe,good
hldspin1o,sfbonus.cpp,hldspin1,2000,Amcoe,good
hldspin1vt,sfbonus.cpp,hldspin1,2000,Amcoe,good
hldspin2,sfbonus.cpp,,2000,Amcoe,good
hldspin2d1,sfbonus.cpp,hldspin2,2000,Amcoe,good
hldspin2o,sfbonus.cpp,hldspin2,2000,Amcoe,good
hldspin2v1,sfbonus.cpp,hldspin2,2000,Amcoe,good
hlywoodh,gts80b.cpp,,1986,Gottlieb,preliminary
hmcompm2,djmain.cpp,bmcompm2,2000,Konami,good
hmcompmx,djmain.cpp,bmcompmx,1999,Konami,good
hmg1292,vc4000.cpp,1292apvs,1979,Hanimex,imperfect
hmg1392,vc4000.cpp,1292apvs,1979,Hanimex,imperfect
hmg2650,arcadia.cpp,arcadia,1982,Hanimex,imperfect
hmgeo,naomi.cpp,,2001,Capcom,preliminary
hnageman,nbmj8891.cpp,,1990,Nichibutsu / AV Japan,preliminary
hnayayoi,hnayayoi.cpp,,1987,Dyna Electronics,good
hncholms,scramble.cpp,huncholy,1984,Century Electronics / Seatongrove Ltd,good
hndlchmp,ksys573.cpp,,1997,Konami,imperfect
hnfubuki,hnayayoi.cpp,hnayayoi,1987,Dynax,good
hng64,hng64.cpp,,1997,SNK,preliminary
hngmnjpm,jpmimpct.cpp,,1998,JPM,good
hngmnjpmd,jpmimpct.cpp,hngmnjpm,1998,JPM,good
hnkochou,dynax.cpp,,1989,Dynax,good
hnoridur,dynax.cpp,hjingi,1989,Dynax,good
hnxmasev,nbmj8891.cpp,,1990,Nichibutsu / AV Japan,preliminary
hobby,pk8000.cpp,vesta,1987,BP EVM,good
hoccer,marineb.cpp,,1983,"Eastern Micro Electronics, Inc.",good
hoccer2,marineb.cpp,hoccer,1983,"Eastern Micro Electronics, Inc.",good
hockyrmt,ramtek.cpp,,1973,Ramtek,preliminary
hocrash,vicdual.cpp,headon,1979,bootleg (Fraber),imperfect
hod,zac_1.cpp,,1978,Zaccaria,preliminary
hod2bios,naomi.cpp,,1998,Sega,preliminary
hoedown,allied.cpp,,1978,Allied Leisure,preliminary
hogalley,vsnes.cpp,,1985,Nintendo,good
holeland,holeland.cpp,,1984,Tecfri,imperfect
