name,sourcefile,cloneof,year,manufacturer,status
gork,taito.cpp,,1982,Taito do Brasil,preliminary
gorkans,pacman.cpp,mrtnt,1983,Techstar,good
gotya,gotya.cpp,thehand,1981,Game-A-Tron,imperfect
gpworld,gpworld.cpp,,1984,Sega,preliminary
gradius,nemesis.cpp,nemesis,1985,Konami,good
gradius2,twin16.cpp,vulcan,1988,Konami,good
gradius2a,twin16.cpp,vulcan,1988,Konami,good
gradius2b,twin16.cpp,vulcan,1988,Konami,good
gradius3,gradius3.cpp,,1989,Konami,good
gradius3a,gradius3.cpp,gradius3,1989,Konami,good
gradius3j,gradius3.cpp,gradius3,1989,Konami,good
gradius3js,gradius3.cpp,gradius3,1989,Konami,good
grand_l4,s11.cpp,,1986,Williams,preliminary
granny,byvid.cpp,,1984,Bally,preliminary
granslam,by35.cpp,,1983,Bally,preliminary
granslam4,by35.cpp,granslam,1983,Bally,preliminary
grasspin,blueprnt.cpp,,1983,Zilec Electronics / Jaleco,imperfect
gravitar,bwidow.cpp,,1982,Atari,good
gravitar1,bwidow.cpp,gravitar,1982,Atari,good
gravitar2,bwidow.cpp,gravitar,1982,Atari,good
grchamp,grchamp.cpp,,1981,Taito,imperfect
grdian,slapfght.cpp,,1986,Toaplan / Taito America Corporation (Kitkorp license),good
greatgun,mazerbla.cpp,,1983,Stern Electronics,preliminary
greatgur,gladiatr.cpp,gladiatr,1986,Allumer / Taito Corporation,good
greenber,m10.cpp,,1980,Irem,preliminary
gridiron,tehkanwc.cpp,,1985,Tehkan,good
gridlee,gridlee.cpp,,1983,Videa,imperfect
griffon,phoenix.cpp,phoenix,1980,bootleg (Videotron),good
grmatch,itech8.cpp,,1989,Yankee Game Technology,good
grobda,mappy.cpp,,1984,Namco,good
grobda2,mappy.cpp,grobda,1984,Namco,good
grobda3,mappy.cpp,grobda,1984,Namco,good
gryzor,contra.cpp,contra,1987,Konami,good
gryzor1,contra.cpp,contra,1987,Konami,good
gs4002,gei.cpp,,1982,Greyhound Electronics,imperfect
gs4002a,gei.cpp,gs4002,1982,Greyhound Electronics,imperfect
gsfc200,msx.cpp,,1983,Goldstar,good
gsfc80u,msx.cpp,,1984,Goldstar,good
gsword,gsword.cpp,,1984,Allumer / Taito Corporation,good
gsword2,gsword.cpp,gsword,1984,Allumer / Taito Corporation,good
gt103a1,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gt103aa,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gt103ab,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gt103asx,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gt507uk,gei.cpp,,1986,Grayhound Electronics,imperfect
gteikob2,galaxian.cpp,uniwars,1980,bootleg,good
gteikokb,galaxian.cpp,uniwars,1980,bootleg,good
gteikoku,galaxian.cpp,uniwars,1980,Irem,good
gtg2t,itech8.cpp,gtg2,1989,Strata/Incredible Technologies,good
gtgt,itech8.cpp,gtg,1989,Strata/Incredible Technologies,good
gtgt1,itech8.cpp,gtg,1989,Strata/Incredible Technologies,good
gtipoker,norautp.cpp,,1983,GTI Inc,preliminary
gtipokra,norautp.cpp,,1983,GTI Inc,preliminary
gtroppo,aristmk4.cpp,,1986,Ainsworth Nominees P.L.,good
gtsers1,gei.cpp,,1984,Greyhound Electronics,imperfect
gtsers10,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsers11,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsers11a,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsers12,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsers14,gei.cpp,gtsers8,1986,Greyhound Electronics,imperfect
gtsers15,gei.cpp,gtsers8,1986,Greyhound Electronics,imperfect
gtsers2,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsers3,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsers4,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsers5,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsers7,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsers8,gei.cpp,,1984,Greyhound Electronics,imperfect
gtsers8a,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsers9,gei.cpp,gtsers8,1984,Greyhound Electronics,imperfect
gtsersa,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
gtsersb,gei.cpp,gtsers1,1984,Greyhound Electronics,imperfect
guab,guab.cpp,,1986,JPM,good
guiness,strnskil.cpp,strnskil,1984,Sun Electronics,good
gunchamp,8080bw.cpp,,1980,Model Racing,preliminary
gunchamps,sshot.cpp,gunchamp,1980,Model Racing,preliminary
gunsmoke,gunsmoke.cpp,,1985,Capcom,good
gunsmokeb,gunsmoke.cpp,gunsmoke,1985,bootleg,good
gunsmokej,gunsmoke.cpp,gunsmoke,1985,Capcom,good
gunsmokeu,gunsmoke.cpp,gunsmoke,1986,Capcom (Romstar license),good
gunsmokeua,gunsmoke.cpp,gunsmoke,1985,Capcom (Romstar license),good
gunsmokeub,gunsmoke.cpp,gunsmoke,1986,Capcom (Romstar license),good
gutangtn,rallyx.cpp,locomotn,1982,Konami (Sega license),good
guts,eprom.cpp,,1989,Atari Games,good
guttangt,galaxold.cpp,locomotn,1982,bootleg (Recreativos Franco?),preliminary
guzzler,cclimber.cpp,,1983,Tehkan,good
guzzlers,cclimber.cpp,guzzler,1983,Tehkan,good
gwar,snk.cpp,,1987,SNK,good
gwara,snk.cpp,gwar,1987,SNK,good
gwarb,snk.cpp,gwar,1987,bootleg,good
gwarfare,gp_2.cpp,,1981,Game Plan,preliminary
gwarj,snk.cpp,gwar,1987,SNK,good
gwarrior,nemesis.cpp,,1985,Konami,good
gyrodine,kyugo.cpp,,1984,Crux,good
gyrodinet,kyugo.cpp,gyrodine,1984,Crux (Taito Corporation license),good
gyruss,gyruss.cpp,,1983,Konami,good
gyrussb,gyruss.cpp,gyruss,1983,bootleg?,good
gyrussce,gyruss.cpp,gyruss,1983,Konami (Centuri license),good
h21,vc4000.cpp,,1982,TRQ,imperfect
h2hbaseb,hh_tms1k.cpp,,1980,Coleco,good
h2hfootb,hh_tms1k.cpp,,1980,Coleco,good
hachoo,megasys1.cpp,,1989,Jaleco,good
hal21,snk.cpp,,1985,SNK,good
hal21j,snk.cpp,hal21,1985,SNK,good
halley,jp.cpp,,1986,Juegos Populares,preliminary
halley87,halleys.cpp,halleys,1986,Taito Corporation,imperfect
halleya,jp.cpp,halley,1986,Juegos Populares,preliminary
halleycj,halleys.cpp,halleys,1986,Taito Corporation,imperfect
halleys,halleys.cpp,,1986,Taito America Corporation (Coin-It license),imperfect
halleysc,halleys.cpp,halleys,1986,Taito Corporation,imperfect
hanaawas,hanaawas.cpp,,1982,"Seta Kikaku, Ltd.",good
hanamai,dynax.cpp,hnkochou,1988,Dynax,good
hanamomb,nbmj8891.cpp,hanamomo,1988,Nichibutsu,good
hanamomo,nbmj8891.cpp,,1988,Nichibutsu,good
hanaroku,albazc.cpp,,1988,Alba,imperfect
hangly,pacman.cpp,puckman,1981,hack,good
hangly2,pacman.cpp,puckman,1981,hack,good
hangly3,pacman.cpp,puckman,1981,hack,good
hangman,statriv2.cpp,,1984,Status Games,good
hangon,segahang.cpp,,1985,Sega,good
hangon1,segahang.cpp,hangon,1985,Sega,good
hangon2,segahang.cpp,hangon,1985,Sega,good
hangonjr,segae.cpp,,1985,Sega,good
hanihac,arcadia.cpp,arcadia,1982,Hanimex,imperfect
hardbody,by6803.cpp,,1987,Bally,preliminary
hardbodyg,by6803.cpp,hardbody,1987,Bally,preliminary
harddriv,harddriv.cpp,,1988,Atari Games,good
harddriv1,harddriv.cpp,harddriv,1988,Atari Games,good
harddriv2,harddriv.cpp,harddriv,1988,Atari Games,good
harddriv3,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb5,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivb6,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivg,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivg4,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivj,harddriv.cpp,harddriv,1988,Atari Games,good
harddrivj6,harddriv.cpp,harddriv,1988,Atari Games,good
hardhat,exidy.cpp,,1982,Exidy,good
hardhead,suna8.cpp,,1988,SunA,good
hardheadb,suna8.cpp,hardhead,1988,bootleg,good
hardheadb2,suna8.cpp,hardhead,1988,bootleg,preliminary
harem,scramble.cpp,,1983,I.G.R.,good
hattrick,balsente.cpp,,1984,Bally/Sente,good
hawkman,taito.cpp,,1982,Taito do Brasil,preliminary
hawkman1,taito.cpp,hawkman,1982,Taito do Brasil,preliminary
hb101p,msx.cpp,,1984,Sony,good
hb10p,msx.cpp,,1985,Sony,good
hb201,msx.cpp,hb201p,1985,Sony,good
hb201p,msx.cpp,,1985,Sony,good
hb20p,msx.cpp,,1985,Sony,good
hb501p,msx.cpp,,1984,Sony,good
hb55,msx.cpp,hb55p,1983,Sony,good
hb55d,msx.cpp,hb55p,1983,Sony,good
hb55p,msx.cpp,,1983,Sony,good
hb701fd,msx.cpp,,1984,Sony,good
hb75d,msx.cpp,hb75p,1983,Sony,good
hb75p,msx.cpp,,1983,Sony,good
hbarrel,dec0.cpp,,1987,Data East USA,good
hbarrelw,dec0.cpp,hbarrel,1987,Data East Corporation,good
hbf1,msx.cpp,,1986,Sony,preliminary
hbf12,msx.cpp,,1987,Sony,preliminary
hbf1xd,msx.cpp,,1987,Sony,good
hbf1xdj,msx.cpp,,1988,Sony,good
hbf1xdm2,msx.cpp,,1988,Sony,good
hbf1xv,msx.cpp,,1989,Sony,good
hbf500,msx.cpp,hbf500p,1986,Sony,good
hbf500p,msx.cpp,,1985,Sony,good
hbf700d,msx.cpp,hbf700p,1985,Sony,good
hbf700f,msx.cpp,hbf700p,1985,Sony,good
hbf700p,msx.cpp,,1985,Sony,good
hbf700s,msx.cpp,hbf700p,1985,Sony,good
hbf900,msx.cpp,hbf900a,1986,Sony,good
hbf900a,msx.cpp,,1986,Sony,good
hbf9p,msx.cpp,,1985,Sony,good
hbf9s,msx.cpp,hbf9p,1985,Sony,good
hbg900ap,msx.cpp,hbg900p,1986,Sony,good
hbg900p,msx.cpp,,1986,Sony,good
hc85,spectrum.cpp,spectrum,1985,ICE-Felix,good
hc88,spectrum.cpp,spectrum,1988,ICE-Felix,preliminary
hcastle,hcastle.cpp,,1988,Konami,good
hcastlee,hcastle.cpp,hcastle,1988,Konami,good
hcastlek,hcastle.cpp,hcastle,1988,Konami,good
hcrash,nemesis.cpp,,1987,Konami,good
hcrashc,nemesis.cpp,hcrash,1987,Konami,good
heartatk,cvs.cpp,,1983,Century Electronics,imperfect
hec2hr,hec2hrp.cpp,hec2hrp,1983,Micronique,imperfect
hec2hrp,hec2hrp.cpp,,1983,Micronique,imperfect
hec2hrx,hec2hrp.cpp,hec2hrp,1984,Micronique,imperfect
hec2mdhrx,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hec2mx40,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hec2mx80,hec2hrp.cpp,hec2hrp,1985,Micronique,imperfect
hector1,interact.cpp,interact,1983,Micronique,imperfect
helifire,n8080.cpp,,1980,Nintendo,imperfect
helifirea,n8080.cpp,helifire,1980,Nintendo,imperfect
hellfire,toaplan1.cpp,,1989,Toaplan (Taito license),good
hellfire1,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
hellfire1a,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
hellfire2a,toaplan1.cpp,hellfire,1989,Toaplan (Taito license),good
herbiedk,dkong.cpp,huncholy,1984,Century Electronics / Seatongrove Ltd,good
hero,cvs.cpp,,1984,Century Electronics / Seatongrove Ltd,imperfect
herodk,dkong.cpp,hero,1984,Seatongrove Ltd (Crown license),good
herodku,dkong.cpp,hero,1984,Seatongrove Ltd (Crown license),good
hexagone,gts1.cpp,,1986,Christian Tabart,preliminary
hexpool,galaxold.cpp,racknrol,1986,Senko Industries (Shinkai Inc. license),good
hexpoola,galaxold.cpp,racknrol,1985,Senko Industries,good
hh,gts80.cpp,,1982,Gottlieb,preliminary
hh_1,gts80.cpp,hh,1982,Gottlieb,preliminary
higemaru,higemaru.cpp,,1984,Capcom,good
himesiki,himesiki.cpp,,1989,Hi-Soft,good
hippodrm,dec0.cpp,,1989,Data East USA,good
hiryuken,shangkid.cpp,shangkid,1985,Taiyo (Taito license),good
hishouza,twincobr.cpp,fshark,1987,Toaplan / Taito Corporation,good
hitnmiss,exidy440.cpp,,1987,Exidy,good
hitnmiss2,exidy440.cpp,hitnmiss,1987,Exidy,good
hk68v10,hk68v10.cpp,,1985,Heurikon Corporation,good
hlywoodh,gts80b.cpp,,1986,Gottlieb,preliminary
hmg2650,arcadia.cpp,arcadia,1982,Hanimex,imperfect
hnayayoi,hnayayoi.cpp,,1987,Dyna Electronics,good
hncholms,scramble.cpp,huncholy,1984,Century Electronics / Seatongrove Ltd,good
hnfubuki,hnayayoi.cpp,hnayayoi,1987,Dynax,good
hnkochou,dynax.cpp,,1989,Dynax,good
hnoridur,dynax.cpp,hjingi,1989,Dynax,good
hobby,pk8000.cpp,vesta,1987,BP EVM,good
hoccer,marineb.cpp,,1983,"Eastern Micro Electronics, Inc.",good
hoccer2,marineb.cpp,hoccer,1983,"Eastern Micro Electronics, Inc.",good
hogalley,vsnes.cpp,,1985,Nintendo,good
holeland,holeland.cpp,,1984,Tecfri,imperfect
homelab2,homelab.cpp,,1982,Jozsef and Endre Lukacs,preliminary
homelab3,homelab.cpp,homelab2,1983,Jozsef and Endre Lukacs,preliminary
homelab4,homelab.cpp,homelab2,1984,Jozsef and Endre Lukacs,preliminary
homerun,homerun.cpp,,1988,Jaleco,imperfect
homo,goindol.cpp,goindol,1987,bootleg,good
hopmappy,namcos86.cpp,,1986,Namco,good
hopprobo,marineb.cpp,,1983,Sega,good
horekid,terracre.cpp,,1987,Nichibutsu,good
horekidb,terracre.cpp,horekid,1987,bootleg,good
horizon,m62.cpp,,1985,Irem,imperfect
hotbi13b,msx.cpp,hotbi13p,1985,Sharp / Epcom,good
hotbi13p,msx.cpp,,1985,Sharp / Epcom,good
hotbit11,msx.cpp,hotbi13p,1985,Sharp / Epcom,good
hotbit12,msx.cpp,hotbi13p,1985,Sharp / Epcom,good
hotbit20,msx.cpp,,1986,Sharp / Epcom,good
hotchase,wecleman.cpp,,1988,Konami,good
hotchasea,wecleman.cpp,hotchase,1988,Konami,good
hotdoggn,by35.cpp,,1980,Bally,preliminary
hotrod,segas24.cpp,,1988,Sega,good
hotroda,segas24.cpp,hotrod,1988,Sega,good
hotrodj,segas24.cpp,hotrod,1988,Sega,good
hotrodja,segas24.cpp,hotrod,1988,Sega,good
hotshock,scramble.cpp,,1982,E.G. Felaco (Domino license),good
hotshockb,scramble.cpp,hotshock,1982,E.G. Felaco,good
hotshots,gts80b.cpp,,1989,Gottlieb,preliminary
hotsmash,superqix.cpp,,1987,Kaneko / Taito,good
hourouki,homedata.cpp,,1987,Home Data,imperfect
housemn2,nbmj8688.cpp,,1987,Nichibutsu,good
housemnq,nbmj8688.cpp,,1987,Nichibutsu,good
howzat,hankin.cpp,,1980,Hankin,preliminary
hp1650b,hp16500.cpp,,1989,Hewlett Packard,preliminary
hp1651b,hp16500.cpp,,1989,Hewlett Packard,preliminary
hp9816,hp9k.cpp,,1982,Hewlett Packard,preliminary
hp9845b,hp9845.cpp,,1980,Hewlett-Packard,preliminary
hp9845c,hp9845.cpp,hp9845b,1981,Hewlett-Packard,preliminary
hp9845t,hp9845.cpp,hp9845b,1980,Hewlett-Packard,preliminary
hp9k310,hp9k_3xx.cpp,,1985,Hewlett-Packard,preliminary
hp9k320,hp9k_3xx.cpp,,1985,Hewlett-Packard,preliminary
hp9k330,hp9k_3xx.cpp,,1987,Hewlett-Packard,preliminary
hp9k340,hp9k_3xx.cpp,hp9k330,1989,Hewlett-Packard,preliminary
hp9k370,hp9k_3xx.cpp,hp9k330,1988,Hewlett-Packard,preliminary
hp_ipc,hp_ipc.cpp,,1985,HP,preliminary
hpolym84,hyperspt.cpp,hyperspt,1984,Konami,good
hpuncher,twin16.cpp,fround,1988,Konami,good
hr16,alesis.cpp,,1987,Alesis,preliminary
hr16b,alesis.cpp,hr16,1989,Alesis,preliminary
hs_l3,s11.cpp,hs_l4,1986,Williams,preliminary
hs_l4,s11.cpp,,1986,Williams,preliminary
ht108064,trs80.cpp,trs80,1985,Hiradastechnika Szovetkezet,good
ht1080z,trs80.cpp,trs80,1983,Hiradastechnika Szovetkezet,good
ht1080z2,trs80.cpp,trs80,1984,Hiradastechnika Szovetkezet,good
ht68k,ht68k.cpp,,1987,Hawthorne Technology,preliminary
hunchbak,cvs.cpp,,1983,Century Electronics,imperfect
hunchbaka,cvs.cpp,hunchbak,1983,Century Electronics,imperfect
hunchbkd,dkong.cpp,hunchbak,1983,Century Electronics,good
hunchbkg,galaxold.cpp,hunchbak,1983,Century Electronics,good
hunchbks,scramble.cpp,hunchbak,1983,Century Electronics,good
hunchbks2,scramble.cpp,hunchbak,1983,bootleg (Sig),good
huncholy,cvs.cpp,,1984,Century Electronics / Seatongrove Ltd,imperfect
hunter2,hunter2.cpp,,1981,Husky,preliminary
hustler,scobra.cpp,,1981,Konami,good
hustlerb,scobra.cpp,hustler,1981,bootleg (Digimatic),good
hustlerb2,scobra.cpp,hustler,1981,bootleg,good
hustlerb3,galaxold.cpp,hustler,1981,bootleg (Videotron),good
hustlerb4,scobra.cpp,hustler,1981,bootleg,good
hustlerd,scobra.cpp,hustler,1981,Konami (Dynamo Games license),good
hvoltage,equites.cpp,,1985,Alpha Denshi Co.,preliminary
hvymetal,system1.cpp,,1985,Sega,good
hvymetap,by6803.cpp,,1987,Bally,preliminary
hvyunit,hvyunit.cpp,,1988,Kaneko / Taito,good
hvyunitj,hvyunit.cpp,hvyunit,1988,Kaneko / Taito,good
hvyunitjo,hvyunit.cpp,hvyunit,1988,Kaneko / Taito,good
hvyunitu,hvyunit.cpp,hvyunit,1988,Kaneko / Taito,good
hwchamp,segas16b.cpp,,1987,Sega,good
hwchampj,segas16b.cpp,hwchamp,1987,Sega,good
hwchampjd,segas16b.cpp,hwchamp,1987,bootleg,good
hwrace,taitosj.cpp,,1983,Taito Corporation,good
hx10,msx.cpp,,1984,Toshiba,good
hx10d,msx.cpp,hx10,1984,Toshiba,good
hx10dp,msx.cpp,hx10,1984,Toshiba,good
hx10e,msx.cpp,hx10,1984,Toshiba,good
hx10f,msx.cpp,hx10,1984,Toshiba,good
hx10s,msx.cpp,hx10,1984,Toshiba,good
hx10sa,msx.cpp,hx10,1984,Toshiba,good
hx20,msx.cpp,,1984,Toshiba,good
hx20i,msx.cpp,hx20,1984,Toshiba,good
hx21,msx.cpp,,1984,Toshiba,preliminary
hx21i,msx.cpp,hx21,1984,Toshiba,good
hx22,msx.cpp,,1984,Toshiba,preliminary
hx22i,msx.cpp,hx22,1984,Toshiba,good
hx23,msx.cpp,hx23i,1986,Toshiba,good
hx23f,msx.cpp,hx23i,1986,Toshiba,good
hx33,msx.cpp,,1985,Toshiba,good
hx34,msx.cpp,hx34i,1985,Toshiba,good
hx34i,msx.cpp,,1985,Toshiba,good
hyhoo,hyhoo.cpp,,1987,Nichibutsu,good
hyhoo2,hyhoo.cpp,,1987,Nichibutsu,good
hyouban,nbmj8991.cpp,galkoku,1989,Nichibutsu / T.R.Tec,good
hypbl_l2,s7.cpp,hypbl_l4,1981,Williams,preliminary
hypbl_l4,s7.cpp,,1981,Williams,preliminary
hyperspt,hyperspt.cpp,,1984,Konami (Centuri license),good
hypersptb,hyperspt.cpp,hyperspt,1984,bootleg,imperfect
hyprolym,trackfld.cpp,trackfld,1983,Konami,good
hyprolymb,trackfld.cpp,trackfld,1983,bootleg,imperfect
hyprolymba,trackfld.cpp,trackfld,1983,bootleg,imperfect
hypsptsp,88games.cpp,88games,1988,Konami,good
i7000,i7000.cpp,,1982,Itautec,preliminary
i8530286,at.cpp,ibm5170,1988,International Business Machines,preliminary
i8555081,at.cpp,ibm5170,1989,International Business Machines,preliminary
ibm5140,ibmpc.cpp,ibm5150,1985,International Business Machines,preliminary
ibm5150,ibmpc.cpp,,1981,International Business Machines,good
ibm5155,ibmpc.cpp,ibm5150,1982,International Business Machines,good
ibm5160,ibmpc.cpp,ibm5150,1982,International Business Machines,good
ibm5162,at.cpp,ibm5170,1985,International Business Machines,preliminary
ibm5170,at.cpp,,1984,International Business Machines,preliminary
ibm5170a,at.cpp,ibm5170,1985,International Business Machines,preliminary
ibm5550,pc.cpp,ibm5150,1983,International Business Machines,preliminary
ibm6580,ibm6580.cpp,,1980,IBM,preliminary
ibmpcjr,ibmpcjr.cpp,ibm5150,1983,International Business Machines,imperfect
ibmpcjx,ibmpcjr.cpp,ibm5150,1985,International Business Machines,preliminary
ibmps1es,at.cpp,ibm5170,1989,International Business Machines,preliminary
ice_tbd,ice_tbd.cpp,,1988,Innovative Creations in Entertainment,preliminary
iceclimb,vsnes.cpp,,1984,Nintendo,good
iceclimba,vsnes.cpp,iceclimb,1984,Nintendo,good
iceclmrd,vsnes.cpp,,1984,Nintendo,good
icecold,icecold.cpp,,1983,Taito,preliminary
icefever,gts80a.cpp,,1985,Gottlieb,preliminary
idhimitu,nbmj8688.cpp,,1989,Digital Soft,good
idolmj,fromance.cpp,,1988,System Service,good
idsoccer,docastle.cpp,,1985,Universal,good
idsoccera,docastle.cpp,idsoccer,1985,Universal,imperfect
ie15,ie15.cpp,,1980,USSR,good
iemoto,nbmj8688.cpp,,1987,Nichibutsu,good
iemotom,nbmj8688.cpp,iemoto,1987,Nichibutsu,good
if800,if800.cpp,,1985,Oki Electric,preliminary
iganinju,megasys1.cpp,kazan,1988,Jaleco,good
igmo,epos.cpp,,1984,Epos Corporation,preliminary
ikari,snk.cpp,,1986,SNK,good
ikari3,snk68.cpp,,1989,SNK,good
ikari3j,snk68.cpp,ikari3,1989,SNK,good
ikari3k,snk68.cpp,ikari3,1989,SNK,good
ikari3u,snk68.cpp,ikari3,1989,SNK,good
ikaria,snk.cpp,ikari,1986,SNK,good
ikarijp,snk.cpp,ikari,1986,SNK,good
ikarijpb,snk.cpp,ikari,1986,bootleg,good
ikarinc,snk.cpp,ikari,1986,SNK,good
ikki,ikki.cpp,,1985,Sun Electronics,good
imago,fastfred.cpp,,1984,Acom,good
imagoa,fastfred.cpp,imago,1983,Acom,good
imds,imds.cpp,,1983,Intel,preliminary
imgfight,m72.cpp,,1988,Irem,good
imgfightj,m72.cpp,imgfight,1988,Irem,good
impuls03,radio86.cpp,radio86,1986,<unknown>,good
imsorry,system1.cpp,,1985,Coreland / Sega,good
imsorryj,system1.cpp,imsorry,1985,Coreland / Sega,good
indianbt,8080bw.cpp,,1980,Taito,imperfect
indianbtbr,8080bw.cpp,indianbt,1983,Taito do Brasil,imperfect
indytemp,atarisy1.cpp,,1985,Atari Games,good
indytemp2,atarisy1.cpp,indytemp,1985,Atari Games,good
indytemp3,atarisy1.cpp,indytemp,1985,Atari Games,good
indytemp4,atarisy1.cpp,indytemp,1985,Atari Games,good
indytempc,atarisy1.cpp,indytemp,1985,Atari Games,imperfect
indytempd,atarisy1.cpp,indytemp,1985,Atari Games,good
inferno,williams.cpp,,1984,Williams,good
inquiztr,bfcobra.cpp,,1989,BFM,preliminary
insector,gottlieb.cpp,,1982,Gottlieb,good
insectx,tnzs.cpp,,1989,Taito Corporation Japan,good
insectxj,tnzs.cpp,insectx,1989,Taito Corporation,good
intlaser,mcr68.cpp,blasted,1987,Bally Midway,good
intrepid,thepit.cpp,,1983,Nova Games Ltd.,good
intrepid2,thepit.cpp,intrepid,1983,Nova Games Ltd.,good
intrepidb,thepit.cpp,intrepid,1984,bootleg (Elsys),good
intrepidb2,thepit.cpp,intrepid,1984,bootleg (Loris),good
intrepidb3,thepit.cpp,intrepid,1984,bootleg (Elsys),good
intruder,8080bw.cpp,spclaser,1980,Taito (Game Plan license),imperfect
intv2,intv.cpp,intv,1982,Mattel,good
intvecs,intv.cpp,intv,1983,Mattel,good
intvkbd,intv.cpp,intv,1981,Mattel,preliminary
intvoice,intv.cpp,intv,1982,Mattel,good
intvsrs,intv.cpp,intv,1981,Sears,good
invad2ct,mw8080bw.cpp,,1980,Midway,imperfect
invaddlx,8080bw.cpp,invadpt2,1980,Taito (Midway license),good
inves,spectrum.cpp,spectrum,1986,Investronica,good
invspace,hh_ucom4.cpp,,1980,Epoch,good
ipds,ipds.cpp,,1982,Intel,preliminary
ippatsu,royalmah.cpp,,1986,Public Software / Paradais,good
irisha,irisha.cpp,,1983,MGU,preliminary
irobot,irobot.cpp,,1983,Atari,good
ironhors,ironhors.cpp,,1986,Konami,good
ironmaid,st_mp200.cpp,,1981,Stern,preliminary
isbc2861,isbc.cpp,,1983,Intel,preliminary
iskr1030m,iskr103x.cpp,ibm5150,1989,Schetmash,preliminary
iskr1031,iskr103x.cpp,ibm5150,1989,<unknown>,good
istellar,istellar.cpp,,1983,Funai/Gakken,preliminary
itaten,dacholer.cpp,,1984,Nichibutsu / Alice,good
itt3030,itt3030.cpp,,1982,ITT RFA,preliminary
ivelultr,apple2.cpp,apple2,1984,Ivasim,good
ivg09,tavernie.cpp,cpu09,1983,C. Tavernier,preliminary
ixion,zaxxon.cpp,,1983,Sega,imperfect
j2supsft,jpmmps.cpp,,1987,JPM,preliminary
jack,jack.cpp,,1982,Hara Industries (Cinematronics license),good
jack2,jack.cpp,jack,1982,Hara Industries (Cinematronics license),good
jack2opn,gts80a.cpp,,1984,Gottlieb,preliminary
jack3,jack.cpp,jack,1982,Hara Industries (Cinematronics license),good
jackal,jackal.cpp,,1986,Konami,good
jackalj,jackal.cpp,jackal,1986,Konami,good
jackalr,jackal.cpp,jackal,1986,Konami,good
jackler,rallyx.cpp,jungler,1982,bootleg,good
jackrabt,zaccaria.cpp,,1984,Zaccaria,imperfect
jackrabt2,zaccaria.cpp,jackrabt,1984,Zaccaria,imperfect
jackrabts,zaccaria.cpp,jackrabt,1984,Zaccaria,imperfect
jailbrek,jailbrek.cpp,,1986,Konami,good
jailbrekb,jailbrek.cpp,jailbrek,1986,bootleg,good
jajamaru,vsnes.cpp,,1985,Jaleco,good
jamesb,gts80.cpp,,1980,Gottlieb,preliminary
jamesb2,gts80.cpp,jamesb,1980,Gottlieb,preliminary
jangou,jangou.cpp,,1983,Nichibutsu,good
janoh,royalmah.cpp,,1984,Toaplan,preliminary
janoha,royalmah.cpp,janoh,1984,Toaplan,preliminary
janputer,royalmah.cpp,,1981,bootleg (Public Software Ltd. / Mes),good
jansou,royalmah.cpp,,1985,Dyna,preliminary
jansoua,royalmah.cpp,jansou,1985,Dyna,good
jantotsu,jantotsu.cpp,,1983,Sanritsu,good
janyoup2,royalmah.cpp,royalmj,1983,Cosmo Denshi,good
janyuki,dynax.cpp,,1988,Dynax,good
jcross,snk.cpp,,1984,SNK,good
jedi,jedi.cpp,,1984,Atari,good
jigkmgri,asuka.cpp,bonzeadv,1988,Taito Corporation,good
jin,williams.cpp,,1982,Falcon,good
jitsupro,megasys1.cpp,,1989,Jaleco,good
jjack,docastle.cpp,,1984,Universal,good
jjpoker,calomega.cpp,,1983,"Enter-Tech, Ltd.",good
jjpokerb,calomega.cpp,jjpoker,1983,"Enter-Tech, Ltd.",good
